feature,p_val,pct_valid,pct_ctrl,avg_valid,avg_ctrl,sd_valid,sd_ctrl,esm,valid_group,adj_pval,FC,log(FC),norm_diff
LGALS1,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.1708500535767885,0.2769316522803693,1.267057908856392,1.3204845843983883,-0.08197661956228246,healthy,0.6768664845394583,0.6169394223084966,-0.6967992577422852,-0.1060815987035808
COL13A1,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.15550933364431427,0.28384887216057764,1.153288084902218,1.3484907206596595,-0.10228773898012943,healthy,0.6738175364109023,0.5478596143807831,-0.8681218359778973,-0.12833953851626337
TNFRSF10B,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.1324603399099626,0.2823056304219383,0.9823521724404422,1.3487494208896933,-0.12700256704264126,healthy,0.6707959331086112,0.4692089906672614,-1.0916974373035437,-0.1498452905119757
TSPAN14,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.1251298149278547,0.24996751132126616,0.9279875441585165,1.186799746387899,-0.11718738583668323,healthy,0.6678013084072335,0.5005843130031162,-0.9983150134240693,-0.12483769639341147
SORL1,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.13155622110697623,0.26383438069068754,0.9756470479415792,1.2515506298358843,-0.11788331184239163,healthy,0.6648333025920902,0.4986318339656016,-1.003953103678018,-0.1322781595837113
NCSTN,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.14505678276340514,0.27751349451481816,1.0757698928729291,1.318190094075235,-0.11009604933064382,healthy,0.661891562315134,0.5227017266926444,-0.9359401697835483,-0.13245671175141302
FGFR1,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.13155622110697623,0.28519081585369405,0.9756470479415792,1.3524502600054986,-0.13028752381394065,healthy,0.658975740454715,0.46129192734756924,-1.1162480495627756,-0.1536345947467178
VEGFD,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.11763203007479571,0.2467721895002076,0.8723824834746915,1.1710069887322943,-0.12506946449341574,healthy,0.6560854959790364,0.47668268581252243,-1.0688988704574411,-0.1291401594254119
COLQ,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.156278903923192,0.3148624756116512,1.1589953708401441,1.499705361733645,-0.11832640460982605,healthy,0.653220493813189,0.4963401993826191,-1.0105987893530424,-0.1585835716884592
EDNRA,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.1409905917644012,0.263906720284854,1.0456142133378743,1.2515124172920171,-0.10658996704696266,healthy,0.6503804047096534,0.5342440374849858,-0.9044291933384379,-0.1229161285204528
SIGIRR,0.47944709321544965,0.01818181818181818,0.043478260869565216,0.13155622110697623,0.2880736520980473,0.9756470479415792,1.3676616709932088,-0.13175573689984968,healthy,0.6475649051221658,0.4566756457900579,-1.1307582410913346,-0.15651743099107107
NTRK3,0.4905892163819704,0.03636363636363636,0.06521739130434782,0.21826687058052247,0.4024647490657094,1.134122084366139,1.541398048997438,-0.136123184321347,healthy,0.6597579116860982,0.5423254361710237,-0.8827692576022694,-0.18419787848518693
CD46,0.5103880119516783,0.05454545454545454,0.08695652173913043,0.33932088391316373,0.5583474560111127,1.4266980740218957,1.8339987885562992,-0.13330743683906035,healthy,0.683438024587655,0.6077235245904126,-0.718512956117696,-0.21902657209794896
GRIK1,0.5304901696646087,0.05454545454545454,0.08695652173913043,0.34786040019318654,0.568476156143808,1.4745723253772918,1.8676766182597828,-0.13111258126472172,healthy,0.7073202262194783,0.6119173098707555,-0.70859138428884,-0.22061575595062144
EZR,0.5373623630224442,0.03636363636363636,0.06521739130434782,0.278564168288904,0.43585599236161626,1.4535451383359619,1.6786990523157752,-0.10017547193403539,healthy,0.713434286225543,0.6391197394798874,-0.6458418485810694,-0.15729182407271225
HAVCR2,0.5373623630224442,0.03636363636363636,0.06521739130434782,0.23481214331616546,0.4043963061459357,1.2204769757016056,1.5510118982131065,-0.12151651331897285,healthy,0.7104112595889941,0.5806485859231071,-0.7842627999850563,-0.16958416282977024
ITGAV,0.5373623630224442,0.03636363636363636,0.06521739130434782,0.2596345137318603,0.427742382784355,1.3497813535399894,1.6421699687809583,-0.11184061807013428,healthy,0.7074137437257494,0.6069880474359125,-0.7202599870962136,-0.1681078690524947
NTN1,0.5408276448706818,0.09090909090909091,0.13043478260869565,0.6377817970957589,0.8572335006165694,2.0519368082760017,2.2478712391479903,-0.10196930377957417,healthy,0.7089841394943392,0.7440000847342424,-0.426625309245367,-0.21945170352081056
SORBS1,0.543761616226362,0.07272727272727272,0.10869565217391304,0.49408497327333883,0.7024202293771474,1.8195500169979033,2.0383374865233783,-0.1078315714832711,healthy,0.709847800262029,0.7034036786091079,-0.5075752150034146,-0.2083352561038086
PON2,0.5493962119831002,0.03636363636363636,0.06521739130434782,0.2586162460885076,0.3971570446782198,1.3443066928519098,1.5207710889772366,-0.0965270588627434,healthy,0.7142150755780302,0.6511687241958425,-0.6188966866393725,-0.1385407985897122
LRPAP1,0.5493962119831002,0.03636363636363636,0.06521739130434782,0.2509560762150443,0.3984566260687209,1.3053687990494072,1.5254160510041004,-0.10389833881289717,healthy,0.711251527546586,0.6298203111617033,-0.6669878109933286,-0.1475005498536766
LTBP1,0.571571204141324,0.07272727272727272,0.10869565217391304,0.5255136065671426,0.7152309334863851,1.9039185834303378,2.0748808568883206,-0.09527619408223727,healthy,0.7369017177359218,0.7347467537590027,-0.4446810150783071,-0.18971732691924248
LRP6,0.5931126609615145,0.05454545454545454,0.08695652173913043,0.4191131360154925,0.5608267599516111,1.7640921797806486,1.840067913106953,-0.07862145096553902,healthy,0.761527367160463,0.7473130134725635,-0.42021544973336217,-0.14171362393611864
FYN,0.6000396575867926,0.07272727272727272,0.10869565217391304,0.5708246354711823,0.682812763597524,2.0816473129777426,1.9828969528971983,-0.0550886316336534,healthy,0.767263824455243,0.8359899900870165,-0.25844242690928865,-0.11198812812634162
LRFN5,0.609669716922751,0.07272727272727272,0.10869565217391304,0.5759467726826677,0.6904552548853363,2.0898030344739107,2.016986037401032,-0.055756691961634935,healthy,0.776395721142442,0.8341551007216463,-0.26161243515303895,-0.11450848220266863
COL6A3,0.6273453485639182,0.09090909090909091,0.13043478260869565,0.705269111620868,0.8199447907169801,2.270234976397725,2.1464201743756104,-0.05190835184763195,healthy,0.7956575152517987,0.8601421944569746,-0.21735291614198546,-0.1146756790961121
NRP1,0.6360417712851668,0.09090909090909091,0.06521739130434782,0.6158265533650983,0.453028593220619,1.9822892519163675,1.734973186163558,0.08739702612996121,healthy,0.8034211847812633,1.3593547131035033,0.44292196534878175,0.16279796014447928
IGF1R,0.6394305037644757,0.12727272727272726,0.17391304347826086,0.9460709516770293,1.0998946401795942,2.536587641561169,2.435825526350253,-0.06185814011595952,healthy,0.8044448273165985,0.8601468878169566,-0.21734504410787106,-0.1538236885025649
LIPH,0.6595417669461572,0.03636363636363636,0.021739130434782608,0.25951633026953913,0.13444973746494154,1.3491449178722463,0.9118824856317937,0.10861563533567752,healthy,0.8264137802698838,1.930210762495608,0.9487583860456417,0.1250665928045976
DKK2,0.6595417669461572,0.03636363636363636,0.021739130434782608,0.2770167659744377,0.14424419020645954,1.4410682110461244,0.9783116961288947,0.10780327498497433,healthy,0.8231081251488043,1.9204708735786042,0.9414600837011297,0.13277257576797816
CNTN3,0.6595417669461572,0.03636363636363636,0.021739130434782608,0.2580394520224023,0.13708289649977384,1.3417854166821233,0.9297414391040739,0.1047879895969204,healthy,0.8198288099091675,1.8823606635918144,0.9125430774417524,0.12095655552262846
MMP2,0.6595417669461572,0.03636363636363636,0.021739130434782608,0.2640165610169388,0.15023379965178044,1.3716433875440557,1.0189352038571047,0.09417317687789363,healthy,0.8165755209809565,1.7573712548633522,0.8134190012331303,0.11378276136515839
CNR1,0.6595417669461572,0.03636363636363636,0.021739130434782608,0.24235471392763683,0.1369645792276025,1.259349374362972,0.9289389723215046,0.09524242727994402,healthy,0.8133479497517828,1.769469999428838,0.8233173017223704,0.10539013470003433
OPRM1,0.6595417669461572,0.03636363636363636,0.021739130434782608,0.24244415977648873,0.12205413162614537,1.2598235547046546,0.8278113964923239,0.11294331594016882,healthy,0.8101457924692955,1.9863658570698843,0.9901313688730145,0.12039002815034336
RIMS1,0.6595417669461572,0.03636363636363636,0.021739130434782608,0.2556453489802511,0.12205413162614537,1.3311333173060396,0.8278113964923239,0.12052405812893219,healthy,0.8069687501458865,2.094524335835666,1.0666226466706419,0.13359121735410573
UNC5D,0.6703455209792749,0.14545454545454545,0.13043478260869565,1.1552753615436253,0.8695738219026553,2.84610777015684,2.27260351566643,0.11093613519965739,healthy,0.8169836036934913,1.3285535194882545,0.4098563465676469,0.28570153964097
NPNT,0.6764156305271329,0.03636363636363636,0.021739130434782608,0.21986257871587228,0.14424419020645954,1.1535165243946264,0.9783116961288947,0.07070391063037264,healthy,0.8211738393948073,1.5242387121531804,0.6080888620639711,0.07561838850941274
GNB5,0.6934535703497354,0.03636363636363636,0.021739130434782608,0.23481214331616546,0.15023379965178044,1.2204769757016056,1.0189352038571047,0.07523214084344708,healthy,0.8385950153066568,1.5629781304901096,0.6442975919945199,0.08457834366438502
DCN,0.6934535703497354,0.03636363636363636,0.021739130434782608,0.24254703419363471,0.1652913769076882,1.2687635539622473,1.1210606615530734,0.06453070960613781,healthy,0.8353571967147392,1.467390729820662,0.5532530761358622,0.07725565728594652
ASIP,0.746307426876033,0.12727272727272726,0.15217391304347827,0.93541427921627,1.032796975109166,2.513183467896861,2.469282425938004,-0.03908864325627707,healthy,0.8955689122512396,0.9057097394358629,-0.1428793233914351,-0.09738269589289594
NEO1,0.7646863081894542,0.05454545454545454,0.043478260869565216,0.3690648558407464,0.2507774206001237,1.5563830400777199,1.1896875763833503,0.0853923504866715,healthy,0.9141077707092325,1.4716829567731997,0.5574669064793167,0.11828743524062268
FZD3,0.7646863081894542,0.05454545454545454,0.043478260869565216,0.3632736002192977,0.25870601163729684,1.5265780952346728,1.2269501396068354,0.07550599486982479,healthy,0.9106188097523271,1.4041946606505749,0.4897429473864069,0.10456758858200088
NRG3,0.7761654889377311,0.16363636363636364,0.15217391304347827,1.199313308848949,1.0206959378044294,2.760894082006321,2.444515919437957,0.06850118288857138,healthy,0.9207742682455212,1.174995671510886,0.23265544215088654,0.17861737104451958
GABBR2,0.7785637544066432,0.05454545454545454,0.043478260869565216,0.37545833922111854,0.25964818545962315,1.5862004166820534,1.235734577980474,0.08145278047176585,healthy,0.9201208006623964,1.4460272023718979,0.5320946922322557,0.1158101537614954
EPHA4,0.7925121710711189,0.05454545454545454,0.043478260869565216,0.4086654941576403,0.2974092500778545,1.7295490450192672,1.411050726255175,0.07048876803211614,healthy,0.933070933487506,1.3740846797826953,0.4584709148824514,0.1112562440797858
IGF2R,0.8225528278636379,0.509090909090909,0.7608695652173914,4.3841306798125075,5.414572097516835,4.448743313522744,3.118118665974394,-0.2682405352313931,healthy,0.9647988056144927,0.8096910708462269,-0.30455652710196046,-1.0304414177043277
MGRN1,0.8347404240593246,0.05454545454545454,0.043478260869565216,0.3570300611819207,0.31082675420307526,1.5030232968431554,1.4757676891100697,0.03102021809302217,healthy,0.9754270123839298,1.148646493115773,0.19993486317129783,0.04620330697884545
FABP5,0.8351859139569119,0.05454545454545454,0.06521739130434782,0.36184401488455675,0.42301690666942926,1.5206201202900762,1.6204985106954282,-0.03893007418468542,healthy,0.9723059893826737,0.85538901443323,-0.2253474157587732,-0.06117289178487251
SEMA4D,0.8404311210912325,0.07272727272727272,0.06521739130434782,0.546170074777401,0.4295890815749491,1.979521276270931,1.6460274638175225,0.06404045637380297,healthy,0.9747751292954072,1.2713779241666139,0.3463929432278047,0.11658099320245185
TGFBR1,0.861263255813504,0.05454545454545454,0.06521739130434782,0.4119852653435834,0.41263149401640126,1.7612056742848807,1.5855202292850896,-0.00038565459056841056,healthy,0.9952375400511602,0.9984338842715864,-0.002261198506649533,-0.0006462286728178834
TMEM67,0.8638002378235081,0.03636363636363636,0.043478260869565216,0.27314815193713055,0.28676841624974636,1.4398766941458225,1.361899517927804,-0.009718829292566105,healthy,0.994485882660275,0.9525043082124012,-0.0702024769033345,-0.013620264312615815
JAM3,0.8638002378235081,0.03636363636363636,0.043478260869565216,0.24001348447723012,0.2759796140052498,1.2486107164686642,1.31785535142345,-0.028017550170562712,healthy,0.9908296845622594,0.8696783106329893,-0.20144624045232382,-0.03596612952801967
WIF1,0.8638002378235081,0.03636363636363636,0.043478260869565216,0.22628898489499383,0.26473000905561545,1.1916738319838898,1.2559112371413468,-0.0314005769778935,healthy,0.9872002717982951,0.854791588238318,-0.22635538397266958,-0.03844102416062162
FGF13,0.8891414580032048,0.07272727272727272,0.06521739130434782,0.46497481157935916,0.39832248274123183,1.678865283794292,1.5263673145506604,0.041542706123380534,healthy,1.0,1.1673325803239374,0.2232156524135884,0.06665232883812733
PTH2R,0.8956355912546581,0.03636363636363636,0.043478260869565216,0.27348354820530035,0.27467577867150084,1.4238297769116552,1.3052561023949987,-0.0008728979585779647,healthy,1.0,0.995659499093925,-0.0062756487358637736,-0.0011922304662004835
GNB2,0.8956355912546581,0.03636363636363636,0.043478260869565216,0.27650064103836686,0.2648502526308813,1.4511843356743073,1.2584788768203599,0.008577477279012756,healthy,1.0,1.0439885871044365,0.06210594043477939,0.011650388407485557
RIPK1,0.8956355912546581,0.03636363636363636,0.043478260869565216,0.25530540163334536,0.2587088674020786,1.3282919892604466,1.2278555208444173,-0.002660911811421432,healthy,1.0,0.9868444178086727,-0.019105442169747164,-0.003403465768733238
EFNA2,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.11879122309577085,0.14431033077370473,0.8809792890030989,0.9787602832812229,-0.027405888659113743,healthy,1.0,0.8231650669698014,-0.2807463356617866,-0.025519107677933875
JAM2,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.12091888629166091,0.15023379965178044,0.8967584615775078,1.0189352038571047,-0.0305429581984504,healthy,1.0,0.8048713842819184,-0.313169831018192,-0.02931491336011953
SLIT1,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.12091888629166091,0.15177810476272066,0.8967584615775078,1.0294091907141287,-0.03196637508157451,healthy,1.0,0.7966820147128407,-0.32792408878691437,-0.030859218471059754
CHRNB1,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.11098113524618558,0.15346603911149134,0.8230581273089208,1.0408573184573426,-0.04527865916520046,healthy,0.9979769640697979,0.7231641338287166,-0.46760496750839864,-0.04248490386530576
WNT5B,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.12647862142966237,0.15723530596884605,0.9379905608966075,1.06642173007838,-0.030626176592583255,healthy,0.994438038665295,0.8043907228744308,-0.314031651906743,-0.030756684539183676
ESR1,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.10954852557120731,0.1509415708146525,0.8124336096047481,1.0237355414362435,-0.04479070648204808,healthy,0.9909241233343222,0.7257677588748996,-0.46242012617212525,-0.0413930452434452
TGFB2,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.12266930433744273,0.14800240792857797,0.9097399092404199,1.0038011688687314,-0.026445790358081242,healthy,0.9874349538859619,0.8288331659890269,-0.27084636086561165,-0.025333103591135234
L1CAM,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.11879122309577085,0.14299320901869658,0.8809792890030989,0.9698271289108044,-0.026122826649346072,healthy,0.9839702698372392,0.8307473054908413,-0.26751838630957425,-0.02420198592292573
CACNA1C,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.10954852557120731,0.15392548237910444,0.8124336096047481,1.04397341430682,-0.04744192665871797,healthy,0.9805298143482979,0.7116984392577654,-0.4906620227211773,-0.04437695680789713
IL1RAP,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.11879122309577085,0.14800240792857797,0.8809792890030989,1.0038011688687314,-0.03093130456594503,healthy,0.977113334158931,0.8026303406705135,-0.3171924016307229,-0.029211184832807116
NTF3,0.8988189964859397,0.01818181818181818,0.021739130434782608,0.0947327637880176,0.14034147590320092,0.7025569794830868,0.951842199894332,-0.054520823825975916,healthy,0.9737205795264346,0.6750161573999588,-0.5670060595063948,-0.04560871211518333
HMMR,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.14940651931859017,0.15015776960199698,1.1080284025327571,1.01841954297084,-0.0007059511045100761,healthy,0.9945350729566711,0.9949969269961985,-0.007236024923730427,-0.0007512502834068069
BMPR1B,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.1284168958609394,0.12425912993713706,0.9523651888014202,0.8427664226497033,0.004623659277240828,healthy,0.9911056416706137,1.033460446133059,0.04748317322423634,0.004157765923802348
EPHB6,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.13155622110697623,0.14299320901869658,0.9756470479415792,0.9698271289108044,-0.011757479870302248,healthy,0.9876997803590308,0.9200172652239385,-0.12026715956636842,-0.011436987911720348
CD1A,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.12266930433744273,0.13855553078630148,0.9097399092404199,0.9397293307797688,-0.017176969506098136,healthy,0.9843172468646506,0.8853439746598022,-0.17569001356569067,-0.015886226448858745
LAMA3,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.14077999872205654,0.12425912993713706,1.0440524135358449,0.8427664226497033,0.01741307041819869,healthy,0.9809578023361023,1.1329549691300544,0.1800905203783593,0.016520868784919485
KCNJ6,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.10954852557120731,0.12691442454771643,0.8124336096047481,0.8607755069010665,-0.020748937363489768,healthy,0.9776212111716938,0.8631684378005433,-0.21228598198581172,-0.017365898976509114
TAFA5,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.12365293668071788,0.13099088490296817,0.9170347219364762,0.888423406193512,-0.008127606935059772,healthy,0.9743072409643321,0.9439812302383795,-0.08316992101128537,-0.007337948222250298
FST,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.11353520750633303,0.12872328897397833,0.8419996341405592,0.8730438223347119,-0.017708698672420094,healthy,0.9710156624475607,0.8820098399543256,-0.18113334389581343,-0.015188081467645304
DKK3,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.15109863621416134,0.16183659868883962,1.1205774772936812,1.0976292156543288,-0.009681142813296757,healthy,0.9677462494426867,0.9336493564393059,-0.09904726519593081,-0.010737962474678286
ANOS1,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.16839506657911854,0.12771512673432864,1.2488512379984318,0.8662061333488809,0.03785251297961908,healthy,0.964498778806973,1.318520921405119,0.3989204631008038,0.0406799398447899
PSEN1,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.12091888629166091,0.12872328897397833,0.8967584615775078,0.8730438223347119,-0.008818727617599784,healthy,0.9612730303828695,0.9393707017236399,-0.09023349717963888,-0.007804402682317427
LGALS3BP,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.1324603399099626,0.14059112269374427,0.9823521724404422,0.9535353868070248,-0.008399126369364428,healthy,0.9580687869482599,0.9421671679691092,-0.08594503610742439,-0.008130782783781682
SCARB1,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.10954852557120731,0.12872328897397833,0.8124336096047481,0.8730438223347119,-0.022738219116661896,healthy,0.9548858341677009,0.8510388947050037,-0.2327030265298892,-0.019174763402771022
COL3A1,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.14548572672798613,0.15023379965178044,1.0789510264541036,1.0189352038571047,-0.004524679295195577,healthy,0.951723960544629,0.9683954414066632,-0.04633180683043827,-0.004748072923794311
ADAM12,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.1251298149278547,0.12425912993713706,0.9279875441585165,0.8427664226497033,0.0009822690338688173,healthy,0.9485829573745147,1.0070070101984305,0.010073726585322117,0.0008706849907176295
CX3CL1,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.14077999872205654,0.13600672008163708,1.0440524135358449,0.9224424555162131,0.004845349532348765,healthy,0.9454626186989407,1.0350959028903448,0.04976444136185877,0.004773278640419459
GFRA3,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.10954852557120731,0.12771512673432864,0.8124336096047481,0.8662061333488809,-0.021633334591464104,healthy,0.9423627412605835,0.8577568559994365,-0.22135934268285537,-0.018166601163121326
GABRA5,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.11763203007479571,0.14059112269374427,0.8723824834746915,0.9535353868070248,-0.025123200038184666,healthy,0.9392831244590784,0.836696000579202,-0.25722455588978854,-0.02295909261894856
DAGLB,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.11939985510806803,0.12205413162614537,0.8854930248118954,0.8278113964923239,-0.0030966750629563815,healthy,0.9362235703077458,0.9782532841558575,-0.031720046390563465,-0.002654276518077342
FBLN1,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.13153103924645154,0.13600672008163708,0.9754602942656544,0.9224424555162131,-0.004714609883377062,healthy,0.9331838833911622,0.9670922081460457,-0.048274643765402296,-0.0044756808351855415
LRP5,0.9212199874502498,0.01818181818181818,0.021739130434782608,0.11098113524618558,0.12771512673432864,0.8230581273089208,0.8662061333488809,-0.019805705672528994,healthy,0.9301638708235532,0.8689740838377518,-0.20261494394238513,-0.016733991488143057
SORT1,0.9285332983102956,0.09090909090909091,0.08695652173913043,0.5873085333325978,0.5454339518482159,1.888742968063727,1.7893726655978999,0.022761278827155035,healthy,0.9345238357187492,1.0767729646137518,0.10671409263579856,0.041874581484381945
VANGL2,0.9614813030468745,0.09090909090909091,0.08695652173913043,0.5905709262937441,0.5689775205311325,1.8882959999618487,1.866933564568544,0.011500259040154613,healthy,0.9645728827994369,1.037951245846153,0.053738679699764105,0.021593405762611595
GRIA4,0.9698243636462073,0.10909090909090909,0.10869565217391304,0.7400518453692634,0.6907098934478935,2.160979471704447,2.009017492900818,0.02364952389898352,healthy,0.9698243636462073,1.0714365790752818,0.09954645593000679,0.04934195192136992
